id,title,text,context_tweet,pred_cot,gpt_regionalisms,dict_regionalisms,has_regionalisms
343113,Coronavirus: Baby Etchecopar dio positivo en el test de Covid-19,"@usuario Mucha fuerza Baby! Cúrese pronto que la Nación lo necesita. Aproveche y descanse un poco, que bien se lo merece.",Coronavirus: Baby Etchecopar dio positivo en el test de Covid-19 https://t.co/UiKsiTTrB2 https://t.co/WezSpLR20h,respuesta: El comentario no contiene expresiones regionales. La respuesta final es no.,[],['descanso'],True
405692,"Alberto Fernández se refirió a los incidentes en el velorio de Maradona: ""Debimos haber previsto la presencia de barrabravas""",@usuario O éste tipo es muy vivo o es muy boludo.,"Alberto Fernández reconoció que hubo barrabravas en los incidentes durante el velorio de Maradona: “Debimos haberlo previsto, confiamos en la conciencia social” https://t.co/FXwzoOBfNS","respuesta: La expresión ""boludo"" es un término regional en Argentina usado para referirse a una persona tonta o con poca inteligencia. La respuesta final es sí.",['boludo'],"['boludo', 'vivo']",True
357395,"Sergio Berni, con un fusil durante un operativo por el crimen de un gendarme: ""Yo detuve a uno de los sospechosos""",@usuario Con cada cosa que hace demuestra su pasion por la profesion que ejerce! No cualquiera hace eso..,"Video: Sergio Berni, con un fusil durante un operativo por el asesinato de un jefe de Gendarmería https://t.co/I9T0Rlp4cG","La expresión ""pasion por la profesion"" no es un término regional específico de Argentina, ya que se utiliza en varios países de habla hispana para expresar la dedicación y amor por el trabajo que se realiza. Por lo tanto, la respuesta final es no.",[],['cualquiera'],True
374385,Una policía baleó y mató a un joven de 17 años que la atacó con una tijera en Moreno,"@usuario Piedra, papel o tijera? Plomo",Una policía baleó y mató a un joven de 17 años que la atacó con una tijera en Moreno https://t.co/3INhfcsh2P,"respuesta: La expresión ""piedra, papel o tijera"" es una expresión universal que se utiliza para decidir quién gana en una situación de conflicto o empate. No es un término regional. La respuesta final es no.",[],"['piedra', 'plomo']",True
354150,Alarma en China: más de 3000 personas se enfermaron tras la fuga de una bacteria de un laboratorio,@usuario La info es del 2019 igual estan re pasados los chinos,Alarma en China: más de 3000 personas se enfermaron tras la fuga de una bacteria https://t.co/hwnlVfqRyV https://t.co/hZTIJRUpSv,"respuesta: La expresión ""re pasados"" es de carácter regional en Argentina, y se utiliza para referirse a algo que está muy pasado o desactualizado. La respuesta final es sí.",['re pasados'],['re'],True
330572,"""No soy feminista, soy mujer"", la frase de Viviana Canosa que generó polémica en las redes","@usuario Me siento identificada con esa frase. Con las feministas ni de cerca. Ser mujer, no necesariamente conlleva ser feminista","""No soy feminista, soy mujer "", la frase de Viviana Canosa que generó polémica https://t.co/82hsZ7xJsM https://t.co/6Jjp37b233","respuesta: La expresión ""ni de cerca"" es un regionalismo argentino que se utiliza para indicar que algo no se va a realizar o no se está de acuerdo con ello. La respuesta final es sí.",['ni de cerca'],[],True
375681,Elecciones en Bolivia: retuvieron en el aeropuerto de La Paz a un diputado argentino,@usuario Manden el helicóptero narco de.vidal.. a buscarlo..,Elecciones en Bolivia: retienen en el aeropuerto a un diputado argentino https://t.co/LtRkkYVAto,"La expresión ""narco"" es un término regional en Argentina utilizado para referirse a personas involucradas en actividades relacionadas con el narcotráfico. La respuesta final es sí.",['narco'],[],True
399796,"El sorprendente juramento de una egresada universitaria: tachó ""Patria"" y puso ""Matria""","@usuario Aaaayyy pero q nivel de rebeldía, el Che y Maldonado son unos porotos al lado tuyo. Va a cambiar el mundo desde la Facultad de Diseño.",La sorprendente jura de una egresada universitaria: tachó Patria y puso Matria https://t.co/NjgZVVQJ2y https://t.co/txZNslH8N1,"La expresión ""aaaayyy pero q nivel"" es de carácter coloquial y puede considerarse regional en Argentina, donde se utiliza para expresar asombro o sorpresa de forma exagerada. La respuesta final es sí.",['aaaayyy pero q nivel'],['che'],True
339491,El PJ elogió la actitud de China frente a la pandemia del coronavirus,"@usuario La ""actitud"" de esconder los muertos debe ser. Como Scioli con las inundaciones de La Plata.",El PJ elogió la actitud de China frente a la pandemia del coronavirus https://t.co/IYGVlArQuJ,"respuesta: La expresión ""esconder los muertos"" es de carácter regional y se refiere a ocultar información o situaciones desfavorables. La respuesta final es sí.",['esconder los muertos'],['plata'],True
336825,"Coronavirus en la Argentina: ""Es un error abrir más. No lo puedo permitir"", advirtió Axel Kicillof",@usuario De que habla? Fue un descontrol siempre!!!!!  Que votaron los q votaron a estos engendros?,"Coronavirus en la Argentina: ""Es un error abrir más. No lo puedo permitir"", advirtió Axel Kicillof https://t.co/CT4d6vtyni https://t.co/50CsSBAAFz","respuesta: La expresión ""engendros"" es un término regional en Argentina usado de manera despectiva para referirse a personas o cosas consideradas desagradables o despreciables. La respuesta final es sí.",['engendros'],[],True
376251,Potenciar Acompañamiento: lanzan un incentivo de $ 8.500 por mes para jóvenes en recuperación de adicciones,"@usuario Ojo! Que pronto, los boludos que garpamos todas estas locuras,  no vamos a existir más, y todas estas larvas, van a ir por uds.,...lakras!",Potenciar Acompañamiento: lanzan un incentivo de $ 8.500 por mes para jóvenes en recuperación de adicciones https://t.co/JZmbzTsmFO,"La expresión ""boludos"" es un término regional en Argentina usado coloquialmente para referirse a personas tontas o ingenuas. La respuesta final es sí.",['boludos'],"['boludo', 'garpar', 'larva']",True
346300,"Alberto Fernández, sobre el coronavirus: ""La velocidad de contagio es la más alta y deberíamos volver a la cuarentena absoluta""",@usuario Cosas que pasan cuando te bajan las encuestas,"🔴 AHORA | Alberto Fernández, sobre el coronavirus: “La velocidad de contagio es la más alta y deberíamos volver a la cuarentena absoluta” https://t.co/29uQXSrDxk https://t.co/jy6tJEoNRF","La expresión ""te bajan las encuestas"" es de carácter regional en Argentina y se refiere a perder popularidad o aceptación en las encuestas de opinión pública. La respuesta final es sí.",['te bajan las encuestas'],[],True
392797,"Un estudio dice que el COVID-19 ya circulaba en Italia en septiembre de 2019, mucho antes de que China reconociera la existencia del virus",@usuario 😂 Que bien que se la hicieron ahora la culpa de todo la van a tener los Tanos. Vamos que China nos vacuna a todes (seames inclusives per feveres).,"Un estudio dice que el COVID-19 ya circulaba en Italia en septiembre de 2019, mucho antes de que China reconociera la existencia del virus https://t.co/gy6A7pI5jv","respuesta: La expresión ""Tanos"" es un término regional en Argentina utilizado de forma despectiva para referirse a los italianos. La respuesta final es sí.",['tanos'],[],True
361028,"Nahir Galarza sumó a una abogada feminista a su defensa: ""Buscamos un juicio con perspectiva de género""",@usuario Mataste   a  sangre  fria   y  queres  ser  absuelta,Nahir Galarza sumó a una abogada feminista a su defensa: “Buscamos un juicio con perspectiva de género” https://t.co/78rlZYsx41,"respuesta: La expresión ""a sangre fría"" es un regionalismo en español de Argentina que significa cometer un acto con premeditación y sin afecto. La respuesta final es sí.",['a sangre fria'],[],True
397843,Ginés González García explicó por qué el Gobierno no llegó a un acuerdo con Pfizer por la vacuna,@usuario Espliquen que sismo un país quebrado y no confiable sinvergüenzas,Ginés González García explicó por qué el Gobierno no llegó a un acuerdo con Pfizer por la vacuna https://t.co/OG1dJs3dJh,"respuesta: La expresión ""sinvergüenzas"" es un término coloquial y regional en Argentina que se utiliza para referirse de manera despectiva a personas que se consideran deshonestas o sin escrúpulos. La respuesta final es sí.",['sinvergüenzas'],['quebrado'],True
352033,"El fracaso de Corea del Norte: mientras la población muere de hambre, Kim Jong-un goza de enormes privilegios y una vida de lujos",@usuario el #CFK de #Corea!,"El fracaso de Corea del Norte: mientras la población muere de hambre, Kim jong-un goza de enormes privilegios y una vida de lujos | Por María Belén Chapur https://t.co/GagCSzKob1","respuesta: La expresión ""#CFK de #Corea"" no es un término regional del español de Argentina, sino más bien un paralelismo entre Kim jong-un y Cristina Fernández de Kirchner. La respuesta final es no.",[],['cfk'],True
343650,"Coronavirus en la Argentina. Andrés Larroque criticó el banderazo por Vicentin: ""Se generó una bomba sanitaria""",@usuario La bomba es lo que vos avalaste con la firma del memorándum de Irán por parte de tu gobierno que mató a Argentinos.,"Coronavirus en la Argentina. Andrés Larroque criticó el banderazo por Vicentin: ""Se generó una bomba sanitaria"" https://t.co/msvsjyiM5j https://t.co/67gONlqvbY",respuesta: No hay expresiones regionales en esta frase. La respuesta final es no.,[],['bomba'],True
365803,Alberto Fernández ratifica su distancia diplomática con Trump y dialogó con Xi Jinping para profundizar la relación con China,"@usuario siempre rodeado de mediocres y perdedores alberso, china, cuba, venezuela, irán, rusia, angola.",Alberto Fernández ratifica su distancia diplomática con Trump y hoy dialoga con Xi Jinping para profundizar la relación con China | Por Román Lejtman https://t.co/c9FfNBSMbR,"La expresión ""alberso"" es un término regional en Argentina que se refiere de manera despectiva al presidente Alberto Fernández. La respuesta final es sí.",['alberso'],[],True
335551,Coronavirus en la Argentina: el Presidente recibió a las organizaciones sociales y evaluará asistir a la economía popular después de la emergencia,@usuario Yo creo que está pagando el silencio de las organizaciones sociales por él chorreó del ministerio de desarrollo social!!,Coronavirus en la Argentina: El Presidente recibió a las organizaciones sociales y prometió fondos para la economía popular https://t.co/0P6jMH5BWB https://t.co/f85vCTGcLx,"respuesta: La expresión ""chorreó"" es de carácter regional en Argentina, y se refiere al acto de robar o desviar dinero de manera fraudulenta. La respuesta final es sí.",['chorreo'],[],True
331179,"Coronavirus en Argentina: Axel Kicillof no será aislado, a pesar de haber visitado un hospital con 15 casos confirmados","@usuario Soberbio Irresponsable!!😲se cree tan impune q es incapaz de contahiarse. Tanto él como el presidente y los intendentes: ¿qué clase de EJEMPLO dan?. Se engañan si creen q esa imágen les conviene, politicamente hablando. Estan dando un mensaje erróneo.","Coronavirus en Argentina: Axel Kicillof no será aislado, a pesar de haber visitado un hospital con 15 casos confirmados https://t.co/y5zIlBynCT","respuesta: El término ""contagiarse"" no es una expresión regional, es de uso común en todos los países de habla hispana. La respuesta final es no.",[],['dar'],True
346276,"Alberto Fernández, sobre el coronavirus: ""La velocidad de contagio es la más alta y deberíamos volver a la cuarentena absoluta""",@usuario Chupame un huevo beto.,"🔴 AHORA | Alberto Fernández, sobre el coronavirus: “La velocidad de contagio es la más alta y deberíamos volver a la cuarentena absoluta” https://t.co/29uQXSrDxk https://t.co/jy6tJEoNRF","respuesta: La expresión ""Chupame un huevo"" es un modismo coloquial muy común en Argentina que significa ""no me importa"" o ""no me interesa"". Por lo tanto, la respuesta final es sí.","['chupame un huevo', 'no me importa', 'no me interesa']",[],True
377865,Flores: un delincuente murió durante un intento de asalto a una zapatería y el comerciante sufrió una herida de bala,@usuario Hay que matarlos a todos los chorros! Llave de la ciudad para el zapatero!!!!,Flores: un delincuente murió durante un intento de asalto a una zapatería https://t.co/lzjtD5agym,"respuesta: La expresión ""chorros"" es un término regional en Argentina utilizado para referirse a los delincuentes o ladrones. La respuesta final es sí.",['chorros'],['chorro'],True
404356,Británica llegó a Perú por 10 días y se quedó por amor: vive sin agua potable y entre insectos,@usuario Enfermos mentales los hay de todas las nacionalidades. De hecho aca incluso son gobierno con la equina y el mitómano indigno encabezando el poder ejecutivo,Británica llegó a Perú por 10 días y se quedó por amor: vive sin agua potable y entre insectos #AMiNoMeImportaElDinero #TengoLoQueYoMásQuieroAMiLado #ElAmorLeGanaATodo? #ConocéLaHistoria!!! https://t.co/1AvKrD7OJb,"respuesta: La expresión ""aca"" es un término regional utilizado en Argentina para referirse a ""acá"", que significa ""aquí"" en español neutro. La respuesta final es sí.","['aca', 'aca', 'aqui']",[],True
348563,"Elisa Carrió: ""Cristina quiere hacerse un autogolpe para ser Perón""",@usuario Qué vieja dañina la Cristina. Dejate de joder vieja de mierda.,Elisa Carrió: “Cristina quiere hacerse un autogolpe para ser Perón” https://t.co/CTQVXpS7qz,"respuesta: El término ""vieja de mierda"" es una expresión coloquial y despectiva muy común en Argentina para referirse a una mujer mayor de manera negativa. La respuesta final es sí.",['vieja de mierda'],"['joder', 'viejo']",True
354913,"""Tucán redimido"": El duro descalificativo de Maximiliano Guerra hacia Florencia Kirchner",@usuario Cagón,"""Tucán redimido"": El duro descalificativo de Maximiliano Guerra hacia Florencia Kirchner https://t.co/LMnHQGYAkK https://t.co/BPd4d6tMJ9",No hay expresiones regionales en el comentario. La respuesta final es no.,[],['cagon'],True
368952,"Romina Manguel apuntó contra Susana Giménez: ""Mucha gente la quiere y a mí me incomoda""",@usuario EN VI DIO SA !! esta rata sucia no le hace sombra a Su.  _FIN_,"Romina Manguel apuntó contra Susana Giménez: ""Mucha gente la quiere y a mí me incomoda"" https://t.co/kyczDYLGfZ","respuesta: La expresión ""EN VI DIO SA !!"" es de carácter regional y se refiere a la sorpresa o indignación ante una situación. La respuesta final es sí.",['en vi dio sa !!'],['rata'],True
341886,Coronavirus en Argentina: denuncian que paraguayos cruzan la frontera para cobrar el IFE en Formosa,"@usuario Jajaja cornetita operando
Mas viejo que mirtha",Coronavirus en Argentina: denuncian que miles de paraguayos cruzan la frontera para cobrar el IFE en Formosa https://t.co/bcssvEmFtO,"respuesta: La expresión ""cornetita operando"" es de carácter regional en Argentina y se refiere a alguien que está actuando de manera graciosa o divertida. La respuesta final es sí.",['cornetita operando'],"['corneta', 'viejo']",True
351434,Cómo funciona la violencia machista en las redes sociales: el caso de las mujeres que participan en política,@usuario me imagino que cualquier verdura se la dicen  a los dos pero lo mismo que le decís al hombre si se lo decís a una mujer es violencia de género a pesar de querer igualados,Cómo funciona la violencia machista en las redes sociales: el caso de las mujeres que participan en política https://t.co/8XIDc4eODU,"respuesta: La expresión ""cualquier verdura"" es una expresión regional en Argentina que se refiere a cualquier tontería o comentario sin sentido. La respuesta final es sí.",['cualquier verdura'],['cualquiera'],True
376385,Preocupación en Hong Kong por una rara hepatitis transmitida por ratas,@usuario Para para para... porque somos tan desorganizados? No terminamos una  pandemia que ya empezamos otra. Así no terminamos nada viejo... un poco de constancia les pido.,Preocupación en Hong Kong por una rara hepatitis transmitida por ratas https://t.co/ot0ohxB6vi,respuesta: El comentario no contiene expresiones regionales. La respuesta final es no.,[],"['plandemia', 'viejo']",True
402290,"El oficialismo convoca a una ""caravana federal"" en apoyo al Gobierno y al impuesto a las grandes fortunas",@usuario La grieta en caravana!!!!!,Organizan una caravana en apoyo al Gobierno y al impuesto a las fortunas https://t.co/CPrTao14AH https://t.co/F875VKxyHv,No se identifica ninguna expresión regional en este texto. La respuesta final es no.,[],['caravana'],True
394642,Escocia será el primer país del mundo que proveerá gratis tampones y toallas femeninas a todas las mujeres,@usuario Serán los primeros pero nosotros seremos los que más sobreprecio le pongamos y lo atemos a un mecanismo de clientelismo político. Porque si no se te manchó el pantalón blanco es porque el puntero te cuida.,Escocia será el primer país del mundo que proveerá gratis a todas las mujeres tampones y toallas femeninas https://t.co/TTUWCHBxmM,"Respuesta: La expresión ""puntero"" en este contexto es un término regional del español de Argentina utilizado para referirse a una persona que realiza tareas políticas de clientelismo. La respuesta final es sí.",['puntero'],[],True
382024,Qué hubiese pasado en otros países con la mujer que mordió y arrojó gas pimienta a los policías en Villa Ballester,"@usuario Para empezar, en casi ningún país está prohibido circular por la vía pública, por lo que probablemente nada. Dicho eso, el que la cancherea y agrede a un policía la pasa muy, pero muy mal.",Qué hubiese pasado en otros países con la mujer que mordió y arrojó gas pimienta a los policías en Villa Ballester | Por Mauricio Luna https://t.co/QMbNEQXm5n,"La expresión ""cancherea"" es de carácter regional, utilizada en Argentina para referirse a la actitud de desafío o arrogancia hacia otra persona. La respuesta final es sí.",['cancherea'],['mal'],True
347445,"Macabro hallazgo en China: 4.000 perros, gatos y otros animales muertos dentro de cajas en un depósito",@usuario Que hdp🤦,"Macabro hallazgo en China: 4.000 perros, gatos y otros animales muertos dentro de cajas en un depósito https://t.co/rUeDlGGdhj","respuesta: La expresión ""hdp"" es una abreviatura coloquial y vulgar en Argentina que significa ""hijo de puta"". Por lo tanto, la respuesta final es sí.","['hdp', 'hijo de puta']",['hdp'],True
386194,"""Fílmame, india horrible"": así se refirió una pareja argentina a vecina de la Condesa por la poda de árboles",@usuario Que los deporten por idiotas,"“Fílmame, india horrible”: así se refirió una pareja argentina a vecina de Ciudad de México por la poda de árboles https://t.co/K9sFAt2HKM","La expresión ""Fílmame, india horrible"" es una expresión regional usada en Argentina que denota un tono despectivo y racista hacia una persona. La respuesta final es sí.","['filmame, india horrible']",[],True
344961,"""El pico del coronavirus se está ralentizando"", dijo Ginés González García",@usuario Claro si no están haciendo los tests que pide OMS. Verguenza este tipo...y sigue hablando pavadas,"""El pico del coronavirus se está ralentizando"", dijo Ginés González García https://t.co/SNfXXt6VqS https://t.co/TudlVxVp8O","respuesta: El comentario contiene la expresión regional ""hablando pavadas"", que significa decir tonterías o cosas sin sentido. La respuesta final es sí.",['hablando pavadas'],['pavada'],True
399733,"La advertencia de Dady Brieva: ""Los del campo tampoco van a ser muy felices cuando la muchachada salga a buscar comida""",@usuario Hijo de p Dadi briera,La advertencia de Dady Brieva: 'Los del campo tampoco van a ser muy felices cuando la muchachada salga a buscar comida' https://t.co/f8YmXLLtSW,"La expresión regional ""hijo de p..."" es un insulto común en Argentina, utilizado para ofender a alguien llamándolo hijo de prostituta. La respuesta final es sí.",['hijo de p...'],[],True
339533,China enviará nueva ayuda sanitaria a la Argentina para mitigar el impacto del coronavirus,"@usuario Muchachos, están ayudando también en Europa",China enviará nueva ayuda sanitaria a la Argentina para mitigar el impacto del coronavirus | Por Martín Dinatale https://t.co/VW8Th1oWln,"La expresión ""muchachos"" es de uso común en Argentina para referirse de manera informal a un grupo de personas. Por lo tanto, la respuesta final es sí, existe un término regional del español de Argentina en el texto.",['muchachos'],[],True
403678,Villa Mascardi: impresionante operativo con tanquetas blindadas para que una fiscal ingresara a una zona controlada por mapuches,@usuario Balas de plomo hay que darles a esos delincuentes. A mi se me ocurre q esta tierra mia y la usurpo.. encima violentos.,Tensión en Villa Mascardi: mapuches resisten el desalojo de un predio usurpado https://t.co/8X6nnuOh21,"La expresión ""Balas de plomo"" no es un regionalismo, es una expresión violenta que se utiliza de forma general y no está vinculada específicamente a Argentina. La respuesta final es no.",[],"['dar', 'plomo']",True
364991,"La otra batalla mundial, el otro enemigo invisible: ""La violencia contra las mujeres es pandemia hace siglos""",@usuario La batalla es la ideológica con sus medios de propaganda que gustan difundir este tipo de artículos.,"La otra batalla mundial, el otro enemigo invisible: “La violencia contra las mujeres es pandemia hace siglos” | Por Thelma Fardin https://t.co/mHSJ3PFKEh","La expresión ""trolo"" es un término regional en Argentina usado para referirse a una persona homosexual. La respuesta final es sí.",['trolo'],[],True
380831,¿More Rial encontró el amor en un personal trainer?,"@usuario Que hambre el personal trainer, esta en modo KunAguero.",😱[¡SORPRESA!]😱 ¿More Rial encontró el amor en un personal trainer? &gt;&gt;&gt; La mediática compartió una transmisión en vivo con un apuesto entrenador personal donde se mostraron muy íntimos. ¡Mirá el video! https://t.co/awXwWic01Q,"La expresión ""modo Kun Aguero"" hace referencia al futbolista argentino Sergio Agüero, y se utiliza para describir a alguien que está en buena forma física o que tiene un aspecto atractivo. Por lo tanto, es un término regional del español de Argentina. La respuesta final es sí.",['modo kun aguero'],[],True
404354,Británica llegó a Perú por 10 días y se quedó por amor: vive sin agua potable y entre insectos,@usuario La gaver del peruano. Mamá.,Británica llegó a Perú por 10 días y se quedó por amor: vive sin agua potable y entre insectos #AMiNoMeImportaElDinero #TengoLoQueYoMásQuieroAMiLado #ElAmorLeGanaATodo? #ConocéLaHistoria!!! https://t.co/1AvKrD7OJb,"La expresión ""la gaver del peruano"" es un término regional del español de Argentina. En este caso, se utiliza de forma despectiva para referirse a una situación caótica o desordenada. La respuesta final es sí.",['la gaver del peruano'],['gaver'],True
379506,"""¿Por qué no vemos médicos trans?"": el reclamo de un prestigioso cardiólogo para que América sea más inclusiva",@usuario Y Porque los travas no estudian medicina,“¿Por qué no vemos médicos trans?”: el reclamo de un prestigioso cardiólogo para que América sea más inclusiva | Por Valeria Román https://t.co/19put40QqT,"respuesta: La expresión ""travas"" es un término regional en Argentina utilizado de manera despectiva para referirse a personas transgénero. La respuesta final es sí.",['travas'],[],True
366767,"El mensaje privado que Raúl Rizzo les envió a otros actores por Luis Brandoni: ""Que quede solo""",@usuario Sorete Raúl Rizzo ✌️,El mensaje privado que Raúl Rizzo les envió a otros actores por Luis Brandoni: “Tenemos que diferenciarnos de él y que quede solo” https://t.co/QDlfsmsbWV,No hay expresiones regionales en el comentario. La respuesta final es no.,[],['sorete'],True
358459,"El pasacalles de los vecinos de Isidro Casanova con una advertencia a los ladrones: ""Si venís a robar, no llamamos a la Policía""","@usuario San justo es igual.
Viví muchos años ahí,lo reducían los vecinos y llamaban a la cana mientras tanto piña piña","El pasacalles de los vecinos de Isidro Casanova con una advertencia a los ladrones: “Si venís a robar, no llamamos a la Policía” https://t.co/rUqW5dZkT5","La expresión ""llamar a la cana"" es un término regional en Argentina que se refiere a llamar a la policía. Por lo tanto, la respuesta final es sí.",['llamar a la cana'],"['cana', 'piña']",True
351684,"El exabrupto de una Diputada bonaerense sobre las personas que violan la cuarentena: ""Son hijos de puta y pelotudos pero tienen derecho a un respirador""","@usuario Ahora, ya los vamos a ver en campaña otra vez!",El exabrupto de una Diputada bonaerense sobre las personas que violan la cuarentena: “Son hijos de puta y pelotudos pero tienen derecho a un respirador” | Por Matías Russo Coroman https://t.co/Qs2C6KSprg,"La expresión ""bonaerense"" es una palabra que se refiere a algo propio o característico de la provincia de Buenos Aires en Argentina, por lo tanto se considera un regionalismo. La respuesta final es sí.",['bonaerense'],[],True
364677,Alertan por nuevo virus con potencial de pandemia,@usuario @usuario Dale,"Alertan por un nuevo virus en China con potencial de pandemia
#LoTienenLosCerdos #SimilarALaGripePorcina #PeroPeor #ParáUnPoco2020 #UnaPandemiaEsDemasiado #DosNoSeAguantan #ChinaLoHizoDeNuevo #YAhoraQué? #EstamosPerdirijillos
@BAENegocios 
https://t.co/MPnK6oXB5A",No hay expresiones regionales en este comentario. La respuesta final es no.,[],['dale'],True
397722,"Mora Godoy cierra su escuela de tango y remata su vestuario para ""poder seguir adelante""",@usuario TUGO,Mora Godoy cierra su escuela de tango y remata su vestuario para “poder seguir adelante” https://t.co/O6ZQnxCE1p,"La expresión ""tugo"" no es un término regional del español de Argentina. La respuesta final es no.",[],['tugo'],True
405043,Otro día de marchas y cortes en el centro porteño: 3 caravanas se movilizaron en apoyo al Gobierno,@usuario Ah pero ayer no me paro el colect porq estaban todos los asientos ocupados,Otro día de marchas y cortes en el centro porteño: 3 caravanas se movilizan en apoyo al Gobierno https://t.co/xpmIDBRGb6,"respuesta: La expresión ""colect"" es un término regional en Argentina utilizado para referirse a un autobús o transporte público. La respuesta final es sí.",['colect'],[],True
379917,¿Qué falló para que en la Argentina sigamos en una cuarentena que se torna infinita?,"@usuario Jajajajajaja en México desde el 11 de marzo y como vamos de la mierda, otros 90 días seguro. Jodido gobierno del peje.",[OPINIÓN] ¿Qué falló para que en la Argentina sigamos en una cuarentena que se torna infinita? | Por Adolfo Rubinstein https://t.co/sRmvZaLd4a,"respuesta: La expresión ""jodido gobierno del peje"" es un regionalismo de Argentina, donde ""peje"" es una forma coloquial de referirse al presidente de México, Andrés Manuel López Obrador. La respuesta final es sí.","['jodido gobierno del peje', 'peje']",[],True
404380,Británica llegó a Perú por 10 días y se quedó por amor: vive sin agua potable y entre insectos,@usuario Qué días labura la persona que hace noticias tan de mierda?,Británica llegó a Perú por 10 días y se quedó por amor: vive sin agua potable y entre insectos #AMiNoMeImportaElDinero #TengoLoQueYoMásQuieroAMiLado #ElAmorLeGanaATodo? #ConocéLaHistoria!!! https://t.co/1AvKrD7OJb,"La expresión ""tan de mierda"" es un término coloquial y vulgar usado en Argentina para expresar desagrado o desaprobación sobre algo. Por lo tanto, la respuesta final es sí.",['tan de mierda'],['laburar'],True
364886,Cristina Kirchner se presentó en los tribunales de Lomas de Zamora: fue citada como testigo en la causa por el presunto espionaje ilegal realizado por el macrismo,"@usuario Que asco dan, gente desagradables y personjes repetidos... cristina te amo...",Cristina Kirchner está en los tribunales de Lomas de Zamora para ver las pruebas del espionaje ilegal que sufrió en el gobierno de Macri https://t.co/YR2oW0uNFM,respuesta: El comentario no contiene expresiones regionales. La respuesta final es no.,[],['dar'],True
390622,"Su novia es mexicana y Migraciones le exige casi 50 mil pesos para dejarla ingresar a la Argentina: ""El que paga, entra""",@usuario @usuario Salí de ahí maravilla.,Su novia es mexicana y Migraciones le exige casi 50 mil pesos para dejarla ingresar a la Argentina | Por Cinthia Ruth https://t.co/dnNHPbdo7m,"respuesta: La expresión ""Salí de ahí maravilla"" es una frase de carácter regional en Argentina que se utiliza de manera coloquial para expresar incredulidad o sorpresa ante una situación. La respuesta final es sí.",['sali de ahi maravilla'],[],True
336662,Coronavirus en Argentina: una mujer que violó la cuarentena mordió y les arrojó gas pimienta a tres policías,@usuario Qué hacía en Villa Ballester si vive en Villa Concepción???,"Una mujer que violó la cuarentena mordió y les arrojó gas pimienta a tres policías: “No es estado de sitio, no me podés tocar, un decreto no está por encima de la Constitución” https://t.co/lZ16BRgo1p","La expresión ""Qué hacía en Villa Ballester si vive en Villa Concepción"" no contiene expresiones regionales del español de Argentina. La respuesta final es no.",[],['villa'],True
396106,"Graciela Camaño: ""No hay conducción bifronte, la gestión la conduce Cristina Kirchner""",@usuario Bien que la ayudaste para sus cagadas!.. basura llamate al silencio,"Graciela Camaño: ""No hay conducción bifronte, la gestión la conduce Cristina Kirchner""

""Me considero una diputada opositora, no estoy conforme con la dirigencia política, porque se ha perdido mucho nivel con los años"", dijo la legisladora.

https://t.co/3gT0n2GpGu","respuesta: La expresión ""cagadas"" es de carácter regional en Argentina y se refiere a errores o malas decisiones. La respuesta final es sí.",['cagadas'],[],True
328346,Florencia Kirchner regresa a la Argentina luego de más de un año de tratamiento en Cuba,@usuario YA ESTAN TODOS LOS KORRUPTOS Y DELINCUENTES EN LA ARGENTINA!!!! ESTO VOTARON!!!,Cristina Kirchner anunció que regresa con su hija Florencia a la Argentina https://t.co/HMo9JGd8qa,"respuesta: La expresión ""KORRUPTOS"" con K es un término regional en Argentina para referirse a personas corruptas. La respuesta final es sí.",['korruptos'],[],True
333928,"Alberto Fernández: ""Hugo Moyano es un dirigente ejemplar""","@usuario Ya esta enloqueciendo ???...Sr. Presidente no vaya por ese camino.
El dirigente ejemplar es un corrupto ladrón.",Alberto Fernández: “Hugo Moyano es un dirigente ejemplar” https://t.co/VCqr7sjUEA,"respuesta: La expresión regional ""Ya esta enloqueciendo ???..."" utiliza la doble interrogación al final de una pregunta de forma coloquial. La respuesta final es sí.",['ya esta enloqueciendo ???...'],[],True
366246,"Sergio Berni advierte que la inseguridad seguirá creciendo ""porque la crisis es igual o peor que la del 2001""",@usuario Deja de hacer tantas declaraciones y ponete a encerrar chorros,"Sergio Berni advierte que la inseguridad seguirá creciendo ""porque la crisis es igual o peor que la del 2001"" https://t.co/EWz1upuy1b","respuesta: La expresión ""encerrar chorros"" es un término regional en Argentina que se refiere a atrapar a delincuentes o ladrones. La respuesta final es sí.",['encerrar chorros'],['chorro'],True
366847,"Alberto Fernández: ""Necesitamos construir cárceles, porque si el delito crece, más gente será condenada""",@usuario Me estas jodiendo,"Alberto Fernández: ""Necesitamos construir cárceles, porque si el delito crece, más gente será condenada"" https://t.co/hl9Zu1J6cs","La expresión ""Me estas jodiendo"" es una expresión común en Argentina para expresar incredulidad o sorpresa. Es un término regional del español de Argentina. La respuesta final es sí.",['me estas jodiendo'],[],True
395750,"Día de la Memoria: Francisco alertó que el Holocausto ""puede volver a suceder"", a 76 años de la liberación de Auschwitz",@usuario Cuando te eligieron a vos viejo falso y sotreta!!!,"Día de la Memoria: Francisco alertó que el Holocausto ""puede volver a suceder "" https://t.co/IswS9mpeMA https://t.co/fwJysSdige","respuesta: La expresión ""viejo falso y sotreta"" no es un término regional del español de Argentina. La respuesta final es no.",[],"['sotreta', 'viejo']",True
