id,context_tweet,text,RACISM,PRED_RACISM_gpt,PRED_RACISM_beto,PRED_RACISM_mixtral,pred_cot_gpt,pred_cot_mixtral
405632,Así quedó la iglesia de El Bolsón vandalizada por mapuches https://t.co/HX65fLHMmO,@usuario @usuario Pasa lo mismo porque no nos acostumbramos a decirles delincuentes y violentos a los que hacían lo mismo en los 60 y 70.,False,1,0,1,"El texto generaliza y estigmatiza a los mapuches como delincuentes y violentos, en base a acciones cometidas por otros en décadas pasadas. Esta generalización y estigmatización se basa en la pertenencia étnica, por lo que la respuesta final es ""racismo"".","El texto compara a los mapuches con delincuentes y violentos de los años 60 y 70. Esto es un desprecio hacia los pueblos originarios y su lucha por sus derechos. La respuesta final es ""racismo""."
405624,Así quedó la iglesia de El Bolsón vandalizada por mapuches https://t.co/HX65fLHMmO,"@usuario che @usuario, por que no le decis a tu amigo @usuario que haga algo con estos delincuentes?",True,0,0,1,"El texto utiliza el término ""delincuentes"" de manera despectiva, no refiriéndose al grupo mapuche en general, sino a los individuos que cometieron el acto vandálico. Por lo tanto, no hay discurso de odio en este tweet. La respuesta final es ""nada"".","El texto se refiere a los mapuches como delincuentes, lo que es un estereotipo racial. La respuesta final es ""racismo""."
403677,Tensión en Villa Mascardi: mapuches resisten el desalojo de un predio usurpado https://t.co/8X6nnuOh21,@usuario Basta!!! No son mapuches son delincuentes !!! A ver si alguien pone las pelotas donde hay que ponerlas y los cagan a tiros de una vez !!!,True,1,1,1,"El texto insulta a los mapuches al llamarlos delincuentes y deseando que los maten a tiros. Además, niega su identidad cultural al afirmar que ""no son mapuches"". Por lo tanto, la respuesta final es ""racismo"".","El texto se refiere a los mapuches como delincuentes y celebra la idea de matarlos. Esto es un discurso de odio hacia los pueblos originarios. La respuesta final es ""racismo""."
346097,El Presidente postergó el envío de la ley de aborto al Congreso por la pandemia de coronavirus https://t.co/PwG52mmUlP,"@usuario Promesas incumplidas. Mentiras, como la de la heladera. A colgarse el pañuelito chiques, ya no chicas. Seamos inclusives... Y pelotudes. La loca y el Pancho no.quueren, y a cagarla.",False,0,0,1,"El texto contiene insultos (""mentiras"", ""pelotudes"") pero no está dirigido a ninguna característica protegida en particular. La referencia al pañuelito verde podría llegar a ser una crítica al movimiento feminista, pero no es explícita. Por lo tanto, la respuesta final es ""nada"".","El texto critica al presidente y a los opositores del aborto. El término ""loca"" es despectivo y discriminatorio hacia las personas con problemas mentales. La respuesta final es ""nada"", excepto por el término ""loca"", que es ""racismo""."
349336,"Paul McCartney: ""Los chinos necesitan ser más limpios y menos medievales"" https://t.co/IWYFqAR993 https://t.co/X42fVIl9VJ",@usuario En palabras simples: los chinos deberían ser menos chinos.,False,1,0,1,"El texto contiene una clara generalización y estereotipo discriminatorio hacia los chinos, sugiriendo que su identidad cultural es algo negativo. A pesar de ser una crítica hacia una cultura y no un ataque personal contra un individuo, sigue siendo una forma de racismo. La respuesta final es ""racismo"".",El texto muestra un desprecio hacia los chinos y su cultura. La respuesta final es 'racismo'.
405660,Así quedó la iglesia de El Bolsón vandalizada por mapuches https://t.co/HX65fLHMmO,"@usuario Corrijo: vandalizada por delincuentes.
Eso es lo que son y como tales se debería tratarlos, inclusive a quienes los protegen y los cubren.",False,1,0,1,"El texto utiliza el término ""mapuches"" de manera despectiva y generaliza que son delincuentes. Esto muestra un fuerte prejuicio hacia el pueblo mapuche, lo cual cae en la categoría de racismo. La respuesta final es ""racismo"".","El texto se refiere a los mapuches como delincuentes, lo que implica una descalificación de su lucha por sus derechos. La respuesta final es ""racismo""."
347597,Axel Kicillof evalúa endurecer los controles a los porteños que se desplacen hacia la provincia de Buenos Aires | Por Martín Dinatale https://t.co/9DJmYHn6vh,"@usuario Que lindo !
Alguien tenia q tirar la primera piedra .
.
Ahora solo falta llamar a Trump para q nos construya el muro.

Pero bueno, vamos a terminar con la grieta",False,1,0,0,"El texto hace referencia a los porteños de manera despectiva y menciona la construcción de un muro, lo que remite al discurso de odio contra los inmigrantes. La respuesta final es ""racismo"".","El texto muestra un desprecio hacia los porteños, sugiriendo que son una amenaza para la provincia de Buenos Aires. La respuesta final es ""nada""."
364067,"Cómo es la cerveza ""peronista"" que el Chacho Coudet le regaló a Alberto Fernández https://t.co/8U1hk0FuGS",@usuario Bien negra y rancia como los K.,True,1,1,1,"El texto hace referencia con un tono despectivo a los seguidores del kirchnerismo (""negra y rancia como los K""), utilizando el color de piel como un insulto y asociándolo a una ideología política. Esto implica una manifestación de racismo. La respuesta final es ""racismo"".","El texto se refiere a la cerveza como ""negra y rancia"" en referencia al color político de los K. Esto puede ser interpretado como un comentario racista, ya que el color negro se asocia con la piel de las personas negras. La respuesta final es ""racismo""."
341877,Coronavirus en Argentina: denuncian que miles de paraguayos cruzan la frontera para cobrar el IFE en Formosa https://t.co/bcssvEmFtO,"@usuario Y resiste firme esa provincia.  Formosa, no se contagia.!!
Para q copien muchos",False,0,0,1,"El texto elogia a la provincia de Formosa por resistir al contagio del COVID-19 y sugiere que otras provincias deberían copiar su estrategia. A pesar de exaltar a una provincia en particular, no contiene discurso de odio ni menciona características protegidas. La respuesta final es ""nada"".","El texto muestra un discurso xenófobo y racista hacia los paraguayos que cruzan la frontera para cobrar el IFE. La respuesta final es ""racismo""."
379471,El PAMI tendrá que pagar una cirugía para agrandar los pechos de una afiliada autopercibida mujer | Por Patricia Blanco https://t.co/IObp8ZBnxq,@usuario Pagado con los impuestos de los niños wichi,False,1,0,1,"El texto toma el término ""witchi"" de manera despectiva para referirse a la comunidad indígena wichi, implicando que son los destinatarios de ayuda estatal por cirugías estéticas. Esto denota discriminación por origen étnico. La respuesta final es ""racismo"".","El texto alude a los niños wichi, un pueblo aborigen, y sugiere que el dinero de sus impuestos se utiliza para pagar una cirugía de aumento de senos. La respuesta final es ""racismo""."
375694,Elecciones en Bolivia: retienen en el aeropuerto a un diputado argentino https://t.co/LtRkkYVAto,@usuario Que se cague por creerse que alla es lo mismo que aca y no..,False,0,0,1,"El texto no contiene discurso de odio. No hay declaraciones de rechazo intenso o irracional hacia un individuo o grupo por poseer una característica protegida. La respuesta final es ""nada"".","El texto muestra un desprecio hacia los bolivianos, sugiriendo que son inferiores a los argentinos. La respuesta final es ""racismo""."
339550,China enviará nueva ayuda sanitaria a la Argentina para mitigar el impacto del coronavirus | Por Martín Dinatale https://t.co/VW8Th1oWln,"@usuario Mientras que no manden juguetes, todo bien",False,1,0,1,"El texto hace una referencia negativa a China asociando su ayuda sanitaria con juguetes, lo cual da a entender que la ayuda china no sería de calidad. Si bien no tiene un discurso de odio fuertemente marcado, si contiene una connotación despectiva hacia los chinos. La respuesta final es ""racismo"".","El texto hace una referencia despectiva a la calidad de los productos chinos, lo que puede ser considerado como racismo. La respuesta final es ""racismo""."
396977,Una nena wichi de dos años murió por desnutrición en Salta https://t.co/xemWPmsg9J,@usuario ✌🏿 volvieron ✌🏿,False,1,0,1,"El texto contiene emojis de tono de piel oscuro, haciendo referencia de manera irónica al fallecimiento de la niña wichi. Esta burla hacia la muerte de una niña de una comunidad indígena es despectiva y discriminatoria. La respuesta final es ""racismo"".","El texto utiliza la palabra ""wichi"" para referirse a la niña, lo que es racista. Además, la expresión ""volvieron"" implica que la muerte de la niña es una consecuencia de su propia cultura. La respuesta final es ""racismo""."
341854,Coronavirus en Argentina: denuncian que miles de paraguayos cruzan la frontera para cobrar el IFE en Formosa https://t.co/bcssvEmFtO,@usuario Una vergüenza . Que queres de estos inútiles q están en el gobierno,False,0,0,1,"El texto critica a los paraguayos que cruzan la frontera para cobrar el IFE, llamándolos ""inútiles"". Aunque utiliza un término peyorativo, no está dirigido hacia una característica protegida. La respuesta final es ""nada"".","El texto se refiere a los paraguayos que cruzan la frontera como ""inútiles"" y critica al gobierno por no impedirlo. Esto muestra un desprecio hacia los inmigrantes y una falta de respeto hacia el gobierno. La respuesta final es ""racismo""."
353808,URGENTE: Un hombre se incrustó con su auto en la puerta de la Embajada de China y aseguró que tenía explosivos https://t.co/fJ0f30qwAq,@usuario Para mí que andaba duro como mono al horno 😤,False,1,0,0,"El texto utiliza una expresión racista (""mono al horno"") para referirse al hombre que se incrustó en la Embajada de China. La respuesta final es ""racismo"".","El texto hace una referencia despectiva a la salud mental del hombre, insinuando que estaba drogado. No se refiere a ninguna característica protegida, por lo que la respuesta final es 'nada'."
343592,China: comenzó el tradicional Festival de carne de perro a pesar de la pandemia de coronavirus https://t.co/XaGiVlTMRq https://t.co/MXn609BUzE,@usuario Que asco de tradición!,False,0,0,1,"El texto muestra desagrado hacia la tradición china de consumir carne de perro, pero no contiene discurso de odio hacia una característica protegida como mujer, lgbti, racismo o clase. La respuesta final es ""nada"".",El texto muestra desprecio hacia una tradición cultural de China. La respuesta final es 'racismo'.
376398,Preocupación en Hong Kong por una rara hepatitis transmitida por ratas https://t.co/ot0ohxB6vi,@usuario No se puede hacer desaparecer a China???,True,0,1,1,"El texto expresa un deseo de hacer desaparecer a China, lo cual implica un rechazo irracional hacia un país en general y no hacia un grupo específico por una característica protegida. Por lo tanto, la respuesta final es ""nada"".",El texto muestra un desprecio hacia China y su población. La respuesta final es 'racismo'.
338824,China deja atrás el coronavirus y se valoriza el precio global de los alimentos https://t.co/6QeQqM1cBs,"@usuario Van a empezar a comer cualquier basura otra vez.. Estos chinos, seguro que no prendieron nada😠. Gracias a ellos el mundo entero está luchando por sobrevivir al coronavirus 😷",True,1,1,1,"El texto insulta a los chinos (""basura"") y los responsabiliza por la propagación del COVID-19, mostrando xenofobia. La respuesta final es ""racismo"".","El texto muestra un desprecio hacia los chinos, a quienes acusa de ser responsables de la pandemia y de comer basura. La respuesta final es ""racismo""."
340832,Coronavirus: China registra 29 casos procedentes del exterior y solo 2 contagios a nivel local https://t.co/WaSDjJ1PV6,"@usuario Los únicos que le creen a los Chinos, son los Peronistas o alguna plaga similar.",True,1,0,1,"El texto insulta a los chinos y a los peronistas, sugiriendo que solo ellos creen en la información proveniente de China. A pesar de no mencionar directamente una característica protegida, el insulto hacia los chinos se basa en prejuicios raciales. La respuesta final es ""racismo"".","El texto muestra un desprecio hacia China y su gobierno, y también hacia los peronistas. La respuesta final es ""racismo""."
362670,"Leche de cucaracha, la nueva bebida nutritiva: ¿quién se anima a probarla? https://t.co/SmPfCoqaxP","@usuario Si no vienen los zombies con esto , ya no se...",False,0,0,1,"El texto no contiene discurso de odio, ya que no menciona ninguna característica protegida. La respuesta final es ""nada"".","El texto alude a la leche de cucaracha como una bebida que podría traer zombies. Esto es una expresión de xenofobia hacia los extranjeros. La respuesta final es ""racismo""."
392815,"Un estudio dice que el COVID-19 ya circulaba en Italia en septiembre de 2019, mucho antes de que China reconociera la existencia del virus https://t.co/gy6A7pI5jv",@usuario Dejen de mentir chinos. Háganse cargo de las muertes en todo el mundo. Vaya forma de vivir.,False,1,0,1,"El texto insulta a los chinos, responsabilizándolos de las muertes causadas por el COVID-19 y despreciando su forma de vida. La respuesta final es ""racismo"".","El texto acusa a los chinos de mentir y de ser responsables de las muertes por COVID-19 en todo el mundo. La respuesta final es ""racismo""."
352882,Denuncian que dos presos fueron heridos de bala durante el motín en la cárcel de Devoto https://t.co/Vj1Syo0ipr,@usuario Corchaso directo  maten antes de que te maten estás ratas de mierda,False,0,0,1,"El texto contiene un llamado a la violencia, sugiriendo que se debe matar a los presos antes de que ellos maten a otros. Aunque no hace referencia directa a una característica protegida, la violencia sugerida es inaceptable y peligrosa. La respuesta final es 'nada'.","El texto se refiere a los presos como ""ratas de mierda"" y celebra la idea de que sean asesinados. Esto es un discurso de odio hacia un grupo específico. La respuesta final es ""racismo""."
330631,China: se derrumbó un hotel usado para la cuarentena de afectados de coronavirus https://t.co/nlKSdKbyEA https://t.co/peIJ62PmB2,@usuario A estos chinos los quieren matar a toda costa,False,1,1,1,"El texto utiliza un lenguaje agresivo y discriminatorio hacia los chinos, expresando el deseo de que mueran. Esto muestra un fuerte discurso de odio hacia este grupo étnico. La respuesta final es ""racismo"".","El texto muestra un desprecio hacia los chinos, sugiriendo que el derrumbe del hotel fue intencional. La respuesta final es 'racismo'."
339523,China enviará nueva ayuda sanitaria a la Argentina para mitigar el impacto del coronavirus | Por Martín Dinatale https://t.co/VW8Th1oWln,"@usuario Cuidado con eso sr. Presidente, los Chinos no dan nada por nada y si ud no lo sabe, pregúntele a nuestra Reina madre que si sabe.",False,0,0,1,"El texto contiene un comentario despectivo hacia los chinos (""los Chinos no dan nada por nada"") pero no llega a ser un discurso de odio que ataque directamente a una característica protegida. Por lo tanto, la respuesta final es ""nada"".","El texto muestra un estereotipo negativo hacia los chinos, sugiriendo que son deshonestos y que no hacen nada sin esperar algo a cambio. La respuesta final es ""racismo""."
339516,China enviará nueva ayuda sanitaria a la Argentina para mitigar el impacto del coronavirus | Por Martín Dinatale https://t.co/VW8Th1oWln,@usuario Bien bien! y sí Chaina obvio que tenés que ayudarnos corazón... 🙄,False,1,0,0,"El texto contiene una burla hacia China, insinuando que deberían ayudar a la Argentina por alguna otra razón que no sea la humanitaria. Esto podría considerarse como un comentario xenófobo hacia los chinos, en este caso por su nacionalidad. La respuesta final es ""racismo"".","El texto muestra un tono sarcástico hacia China, pero no contiene discurso de odio. La respuesta final es 'nada'."
398831,Alberto Fernández firmará en las próximas horas un acuerdo con Xi Jinping por 30 millones de dosis de la vacuna contra el COVID-19 de Sinopharm | Por Román Lejtman https://t.co/BO53BuH4OW,"@usuario Creo que van a ampliar la zona de pesca hasta Chasico...ya veo en el chino del barrio ""pejeley  $ 1000 kg""",False,1,0,1,"El texto hace referencia a los chinos de manera despectiva (""chino del barrio"") y utiliza un tono despectivo al mencionar un pejerrey con un precio excesivo e inapropiado. Aunque no se hace una amenaza directa ni un deseo de daño hacia los chinos en sí, la referencia despectiva a la cultura china y la comparación con un producto de pescadería genera una imagen negativa. La respuesta final es ""racismo"".","El texto hace una broma sobre la compra de vacunas a China, insinuando que el gobierno argentino está vendiendo el país a los chinos. Además, el texto se refiere a los chinos de manera despectiva. La respuesta final es ""racismo""."
341200,"Coronavirus en Argentina: Tras los contactos entre Xi Jinping y Alberto Fernández, Aerolíneas Argentinas volará a China para traer una carga de insumos https://t.co/YLYJbzURE6","@usuario Tienen una obsesión con China, los maoistas estos! Pidentidad ayuda al verdugo",False,1,0,1,"El texto contiene un comentario hacia los chinos (""maoistas"", haciendo referencia a Mao Zedong, líder comunista chino) y una relación de poder (""verdugo""). Además, utiliza un tono despectivo hacia China. Por lo tanto, la respuesta final es ""racismo"".","El texto muestra un desprecio hacia China y hacia el presidente Alberto Fernández, al que llama ""maoista"". Además, utiliza el término ""pidentidad"" para referirse a la identidad de género de Fernández, lo que implica una negación de su identidad. La respuesta final es ""racismo, lgbti""."
348520,Científicos identificaron en China otro virus respiratorio“con potencial para convertirse en pandemia” https://t.co/TQYuvSXqrT,@usuario OTRA VEZ VAN A QUEMAR VIVOS A MILES DE CERDOS ESOS HIJOS DE PUTA.,True,1,1,1,"El texto contiene insultos hacia los chinos (""cerdos"", ""hijos de puta"") y deseo de muerte, lo cual implica un discurso de odio racista contra ellos. La respuesta final es ""racismo"".","El texto muestra un odio hacia los chinos, a quienes acusa de quemar vivos a miles de cerdos. La respuesta final es ""racismo""."
388184,[OPINIÓN] En 2018 se registró la tasa más baja de natalidad de las últimas décadas y el tema no parece importarles a nuestros dirigentes | Por Claudia Peiró https://t.co/yghRN7LuI8,@usuario Por favor dejemos de traer críos a este bendito país.,False,0,0,1,"El texto hace referencia de manera despectiva a la natalidad al llamar a los niños ""críos"", mostrando una postura negativa hacia la idea de tener hijos. Aunque no menciona ninguna característica protegida en concreto, sí desprecia a un grupo indefenso como son los niños. La respuesta final es ""nada"".","El texto muestra un desprecio hacia la inmigración y el hecho de tener hijos. La respuesta final es ""racismo""."
390637,Su novia es mexicana y Migraciones le exige casi 50 mil pesos para dejarla ingresar a la Argentina | Por Cinthia Ruth https://t.co/dnNHPbdo7m,"@usuario Para entrar al circo siempre te cobran entrada, no veo porque acá no...",False,0,0,1,"El texto no contiene discurso de odio. No hace declaraciones de rechazo hacia ninguna característica protegida, simplemente compara la situación con ir a un circo. La respuesta final es ""nada"".","El texto compara a la novia mexicana con un espectáculo circense, insinuando que no merece ser tratada como una persona. La respuesta final es ""racismo""."
390626,Su novia es mexicana y Migraciones le exige casi 50 mil pesos para dejarla ingresar a la Argentina | Por Cinthia Ruth https://t.co/dnNHPbdo7m,@usuario Se ve que pudo entrar porque en la foto están en puerto madero,False,0,0,1,"El texto no contiene discurso de odio ya que solo menciona una situación legal sin hacer ningún tipo de expresión despectiva hacia las características protegidas. La respuesta final es ""nada"".","El texto sugiere que la persona en cuestión pudo entrar al país de forma ilegal, lo que es una falta de respeto hacia los inmigrantes. La respuesta final es ""racismo""."
374765,Evo Morales aseguró desde Buenos Aires que Luis Arce ganó las elecciones en Bolivia https://t.co/puEDB1K5IQ,"@usuario Igual los bolivianos seguirán migrando a Chile y Argentina, tanta wea para eso.",True,1,0,1,"El texto menciona a los bolivianos migrando a Chile y Argentina de manera negativa, insinuando que no importa quién gane las elecciones en Bolivia, seguirán migrando de todas formas. Esta actitud hacia los migrantes bolivianos constituye discurso de odio por motivos de racismo. La respuesta final es ""racismo"".","El texto muestra un desprecio hacia los inmigrantes bolivianos, sugiriendo que no tienen ninguna razón para migrar. La respuesta final es ""racismo""."
387094,Alberto Fernández: “El día que termine al pandemia habrá un banderazo de los argentinos de bien” https://t.co/AtHa4VBoDc,"@usuario Eso quiere decir: chorros, violadores, asesinos, y todo lo feo de la Argentina",False,1,0,0,"El texto insulta a una parte de la población argentina, sugiriendo que los ""argentinos de bien"" son opuestos a los ""chorros, violadores, asesinos, y todo lo feo de la Argentina"". Aunque no menciona explícitamente ninguna característica protegida, el uso de estereotipos negativos y la generalización de ciertos delitos a una parte de la población puede ser considerado discurso de odio por cuestiones de clase y posiblemente racismo. Por lo tanto, la respuesta final es ""clase, racismo"".","El texto asocia a los que no apoyan al gobierno con delincuentes y personas malas. La respuesta final es ""clase""."
364818,Una madre tuvo que esconder a su hija porque su vecino violador con prisión domiciliaria la acosa constantemente | Por Miguel Prieto Toledo https://t.co/fpZr071orC,@usuario Pegale un tiro a ese👴🏾hdrp🤬🤬🤬🤬el padre de la nena un tio alguien que la defienda como se tiene que esconder un un mal parido como ese🤬🤬🤬🤬😠😡😡😡el pais del reves lpm🤬🤬🤬🤦🏻‍♂️,False,0,0,1,"El texto contiene un deseo violento hacia el violador, al sugerir pegarle un tiro, lo cual puede interpretarse como discurso de odio. Sin embargo, no hace referencia a una característica protegida en particular. La respuesta final es ""nada"".","El texto muestra un deseo de violencia hacia el violador, pero también hacia los jueces que lo dejan en prisión domiciliaria. Además, utiliza el término ""mal parido"" para referirse al violador, que es una expresión racista. La respuesta final es ""racismo""."
407568,"Alberto Fernández: ""Es imperdonable que haya indocumentados en Argentina "" https://t.co/DDrigPlNxZ https://t.co/r6BquV2RBu",@usuario Quiere hacer fraude con inmigrantes así votan por un choripán a estos atorrantes.,False,1,1,1,"El texto insulta a los inmigrantes (""indocumentados"") y los descalifica como votantes potenciales de manera despectiva. La respuesta final es ""racismo"".","El texto asocia a los inmigrantes con el fraude electoral y los desprecia llamándolos ""choripán"", un insulto que significa ""ladrón"". La respuesta final es ""racismo""."
340839,Coronavirus: China registra 29 casos procedentes del exterior y solo 2 contagios a nivel local https://t.co/WaSDjJ1PV6,@usuario ¿Ven lo que pasa cuando vienen de afuera?,False,1,0,1,"El texto tiene un tono xenófobo y despectivo hacia las personas que llegan de otros países (""cuando vienen de afuera""), por lo tanto, el discurso de odio presente es ""racismo"".","El texto asocia a los extranjeros con el contagio del coronavirus. La respuesta final es ""racismo""."
390656,Su novia es mexicana y Migraciones le exige casi 50 mil pesos para dejarla ingresar a la Argentina | Por Cinthia Ruth https://t.co/dnNHPbdo7m,@usuario @usuario q no venga a este cancer de pais,False,0,1,0,"El texto contiene un comentario negativo hacia Argentina como país (""cancer de país""), pero no menciona ninguna característica protegida en relación a la novia mexicana del hombre. Por lo tanto, la respuesta final es ""nada"".","El texto desprecia a la Argentina como un ""cáncer"" de país. No hace ninguna alusión a una característica protegida. La respuesta final es 'nada'."
347468,"Macabro hallazgo en China: 4.000 perros, gatos y otros animales muertos dentro de cajas en un depósito https://t.co/rUeDlGGdhj",@usuario Deberían de hacer lo mismo con estos chinos puercos!!,True,1,1,1,"El texto insulta a los chinos llamándolos ""puercos"" y deseando que les hagan lo mismo que se menciona en la noticia (matar animales). Esto implica un desprecio hacia los chinos por su nacionalidad o etnia, por lo tanto la respuesta final es ""racismo"".","El texto muestra un desprecio hacia los chinos, comparándolos con animales muertos. La respuesta final es ""racismo""."
372767,"""No Grato "". Frente a la Torre Eiffel, un puñado de argentinos repudió a Macri https://t.co/mJDPcdsSwZ https://t.co/FpIfaH1J0c",@usuario Negros pagado por Maduro y cubanos y cuatro ignorantes que se arrogan de Argentinos los. Argentinos somos el 41% que lo amamos al Presidente Macri  dan pena esos idiota por Plata vagos no trabajan traidores ??,True,1,1,1,"El texto contiene un discurso de odio hacia los argentinos que critican a Macri, llamándolos ""negros, pagados por Maduro y cubanos"", así como ""idiotas, vagos, traidores"". Además, utiliza un tono despectivo y xenófobo. La respuesta final es ""racismo, clase"".","El texto utiliza el término ""negros"" de forma despectiva, refiriéndose a personas de raza negra. También se refiere a los manifestantes como ""pagados por Maduro y cubanos"", lo que implica que son extranjeros y no argentinos. Además, los llama ""ignorantes"", ""idiotas"", ""vagos"" y ""traidores"". La respuesta final es ""racismo, xenofobia""."
333814,"“Comemurciélagos” y “fabricantes de virus"": la ira de una estrella del rock contra China por la pandemia de coronavirus https://t.co/hxQH8AJyFX",@usuario Y tiene razón... Chinos comunistas empobrecedores,True,1,1,1,"El texto contiene discursos de odio. Insulta a los chinos llamándolos ""comunistas empobrecedores"", utilizando un tono agresivo y discriminatorio. La respuesta final es ""racismo"".","El texto muestra un desprecio hacia China y su gobierno, aludiendo a que son comunistas y empobrecedores. La respuesta final es ""racismo""."
363131,La pregunta billonaria: ¿China debería pagar el costo de la pandemia? https://t.co/Ld5Ri2LxNj https://t.co/b1lFCr1BqZ,@usuario Ovio por pajeros,False,0,0,1,"El tweet contiene un insulto (""pajeros""), pero no menciona ninguna característica protegida. La respuesta final es ""nada"".","El texto se refiere a los chinos como ""pajeros"", un insulto despectivo. La respuesta final es ""racismo""."
398828,Alberto Fernández firmará en las próximas horas un acuerdo con Xi Jinping por 30 millones de dosis de la vacuna contra el COVID-19 de Sinopharm | Por Román Lejtman https://t.co/BO53BuH4OW,@usuario Ojalá no la hagan los fabricantes de juguetes...,False,1,0,1,"El texto contiene una expresión despectiva hacia los chinos, al sugerir que la vacuna contra el COVID-19 de Sinopharm no sea confiable porque se fabricaría por ""fabricantes de juguetes"", lo cual es un estereotipo negativo sobre la calidad de producción china. La respuesta final es ""racismo"".","El texto muestra escepticismo sobre la calidad de la vacuna china, sugiriendo que es fabricada por jugueteros. Esto puede ser interpretado como racismo. La respuesta final es ""racismo""."
354893,"""Tucán redimido"": El duro descalificativo de Maximiliano Guerra hacia Florencia Kirchner https://t.co/LMnHQGYAkK https://t.co/BPd4d6tMJ9",@usuario Por la pauta baila el mono.,False,1,0,0,"El texto utiliza un término despectivo y discriminatorio hacia Florencia Kirchner (""el mono""), basado en el color de piel. La respuesta final es ""racismo"".","El texto utiliza un lenguaje despectivo hacia Florencia Kirchner, sugiriendo que ella baila por la pauta publicitaria. Esto es un ataque a su integridad y dignidad. La respuesta final es ""mujer""."
363152,La pregunta billonaria: ¿China debería pagar el costo de la pandemia? https://t.co/Ld5Ri2LxNj https://t.co/b1lFCr1BqZ,@usuario Esos culiados deberían desaparecer hdmp,True,1,1,1,"El texto contiene un insulto hacia los chinos, deseando que desaparezcan, lo cual implica un profundo odio hacia el grupo por considerarlos culpables del COVID-19. La respuesta final es ""racismo"".","El texto contiene un insulto racista hacia los chinos y una amenaza de desaparición. La respuesta final es ""racismo""."
405187,Limpiar la basura arrojada en la marcha por Milagro Sala costó 570 mil pesos https://t.co/q9utmSZXKq,@usuario Que paguen los que lo hicieron milagro mono salas robo millones,False,1,0,1,"El texto contiene un insulto racista hacia Milagro Sala al llamarla ""mono"" y la acusa de robar millones. Por lo tanto, la respuesta final es ""racismo"".","El texto acusa a Milagro Sala de robar millones y de ser una mona. La palabra ""mono"" es despectiva y racista. La respuesta final es ""racismo""."
406831,Joven venezolana denunció que fue drogada y abusada en una entrevista laboral https://t.co/GU5cjkb1lA https://t.co/gZSoVup5bY,@usuario Una joven! No hace falta decir que es venezolana,False,0,0,1,"El texto hace referencia de manera despectiva a la nacionalidad de la joven y no menciona ninguna característica protegida en particular. La respuesta final es ""nada"".","El texto asocia a los venezolanos con el delito, lo que es xenófobo. La respuesta final es ""racismo""."
353784,URGENTE: Un hombre se incrustó con su auto en la puerta de la Embajada de China y aseguró que tenía explosivos https://t.co/fJ0f30qwAq,@usuario Lo minimo que se merecen esos chinos viruseados,True,1,1,1,"El texto utiliza un tono despectivo hacia los chinos y menciona el virus en un contexto de agresión hacia su nacionalidad. La respuesta final es ""racismo"".","El texto muestra un desprecio hacia los chinos, a quienes se refiere como ""chinos viruseados"". La respuesta final es ""racismo""."
348525,Científicos identificaron en China otro virus respiratorio“con potencial para convertirse en pandemia” https://t.co/TQYuvSXqrT,@usuario Necesitamos mas gente que se estrelle contra las embajadas,True,0,0,1,"El texto no contiene discurso de odio. No menciona ninguna característica protegida ni expresa un rechazo irracional hacia un individuo o grupo. La respuesta final es ""nada"".","El texto alude a los eventos de Wuhan y celebra la idea de que se repita un incidente similar. Esto es ofensivo y racista. La respuesta final es ""racismo""."
348499,Científicos identificaron en China otro virus respiratorio“con potencial para convertirse en pandemia” https://t.co/TQYuvSXqrT,@usuario Que ganas de que vuelva Mao y se aislen del mundo.,True,0,1,1,"El texto hace referencia a la cultura y política de China, mencionando a Mao, y sugiere que China debería aislarse del mundo. Si bien puede resultar ofensivo, no contiene discurso de odio hacia una característica protegida. Por lo tanto, la respuesta final es ""nada"".","El texto muestra un desprecio hacia China y su gente, deseando que se aíslen del mundo. La respuesta final es ""racismo""."
396976,Una nena wichi de dos años murió por desnutrición en Salta https://t.co/xemWPmsg9J,"@usuario Debe ser mentira, si alberto dijo que vencio el hambre y nos tienen envidia, basta neoliberales.",False,0,0,1,"El tweet no contiene discurso de odio. Aunque desestima la noticia de la muerte de la niña wichi y ataca a los ""neoliberales"", no hace referencia a ninguna de las características protegidas en la descripción. La respuesta final es ""nada"".","El texto niega la realidad de la desnutrición de una niña wichi y culpa a los neoliberales. La respuesta final es ""racismo""."
347463,"Macabro hallazgo en China: 4.000 perros, gatos y otros animales muertos dentro de cajas en un depósito https://t.co/rUeDlGGdhj",@usuario Están preparando otro virus,True,0,0,1,"El texto hace una asociación negativa entre los animales muertos en China y la preparación de otro virus, lo cual no constituye un discurso de odio según las características protegidas que mencionamos. La respuesta final es ""nada"".","El texto sugiere que los chinos están detrás de la muerte de los animales y que están preparando otro virus. Esto es un ejemplo de racismo. La respuesta final es ""racismo""."
