id,context_tweet,text,LGBTI,PRED_LGBTI_gpt,PRED_LGBTI_beto,PRED_LGBTI_mixtral,pred_cot_gpt,pred_cot_mixtral
359586,Polémica en las redes por el actor que personificó a Manuel Belgrano y habló en lenguaje inclusivo https://t.co/zp904FUkPj,@usuario Una vergüenza!!!!,False,0,0,1,"El texto expresa desagrado hacia el uso del lenguaje inclusivo, pero no contiene discurso de odio hacia ninguna característica protegida. La respuesta final es ""nada"".","El texto expresa su descontento por el uso del lenguaje inclusivo. Aunque no es un insulto, el comentario muestra una falta de respeto hacia la comunidad LGBTQ+. La respuesta final es ""lgbti""."
334059,"Mariana Genesio Peña pasa su cuarentena total con guantes, barbijo y desnuda: “Mi cuerpo es el planeta Tierra” https://t.co/igQITEEaKl","@usuario Los felinos se están desesperando con el encierro, el no facturar les altera la neuroma",True,0,0,0,"El texto no contiene discurso de odio ni alude a ninguna característica protegida. La respuesta final es ""nada"".","El texto se refiere a Mariana Genesio Peña como ""felina"", un término despectivo para referirse a las mujeres. La respuesta final es ""mujer""."
395351,"El exabrupto de Jair Bolsonaro sobre Brasil y el Covid-19: ""Tienen que dejar de ser un país de maricas"" https://t.co/WtxRjY7tJp",@usuario Cómo no se nos ocurrió a nosotros?,False,0,0,1,"El tweet no contiene discurso de odio. No se menciona ninguna característica protegida ni se dirige un ataque intenso y/o irracional hacia un individuo o grupo. La respuesta final es ""nada"".","El texto alude a los comentarios de Jair Bolsonaro sobre Brasil y el Covid-19, donde el presidente brasileño se refiere a su país como ""un país de maricas"". El texto muestra aprobación hacia los comentarios de Bolsonaro. La respuesta final es ""lgbti""."
334030,"Mariana Genesio Peña pasa su cuarentena total con guantes, barbijo y desnuda: “Mi cuerpo es el planeta Tierra” https://t.co/igQITEEaKl",@usuario Con 3 piernas cualquiera es feliz!!!,True,0,0,0,"El texto hace referencia al aspecto físico de Mariana Genesio Peña, insinuando que tiene tres piernas de manera despectiva. A pesar de ser un comentario mordaz, no contiene discurso de odio hacia ninguna característica protegida. La respuesta final es ""nada"".","El texto se refiere a Mariana Genesio Peña de manera despectiva, insinuando que tiene una discapacidad física. La respuesta final es ""nada"", ya que no se refiere a ninguna de las características protegidas."
379452,El PAMI tendrá que pagar una cirugía para agrandar los pechos de una afiliada autopercibida mujer | Por Patricia Blanco https://t.co/IObp8ZBnxq,@usuario Porque mejor no pide un implante de 🧠 ????,False,1,0,1,"El tweet contiene un comentario despectivo sobre la cirugía de aumento de pechos de una persona trans (""Porque mejor no pide un implante de 🧠 ???""), lo cual implica una falta de respeto hacia la identidad de género. La respuesta final es ""lgbti"".","El texto se burla de la decisión de una persona de cambiar su apariencia física. Esto es ofensivo y despectivo. La respuesta final es ""lgbti""."
382132,"Elizabeth Gómez Alcorta: “Por la pandemia, vamos a tener una suba de los femicidios y travesticidios” | Por Luciana Peker https://t.co/OGEL4INojA","@usuario Sí @usuario ... También hay homicidios.. infanticidios; crímenes de Abortos, parricidios y filicidios... Qué te pensás, que solamente los LGBT y las mujeres sufren violencia??..  por cierto, a qué se dedica la Caterva q conducís??",False,1,0,1,"El texto minimiza la violencia de género y los crímenes contra la comunidad LGBT, dando a entender que otras formas de violencia son igual de importantes. Además, utiliza un tono irónico y despectivo al mencionar ""la Caterva"" que conduce Elizabeth Gómez Alcorta. Por lo tanto, el texto contiene un tono discriminatorio hacia mujeres y la comunidad LGBT. La respuesta final es ""mujer, lgbti"".","El texto critica a la ministra Elizabeth Gómez Alcorta por hablar de femicidios y travesticidios, y la acusa de centrarse solo en esos crímenes. Además, sugiere que la ministra y su equipo son LGBT y mujeres. La respuesta final es ""mujer, lgbti""."
334710,Luis Novaresio se comprometió con Braulio Bauab: “Estamos felices” https://t.co/9TxObocon2,@usuario Por fin. A. Novaresio se le acabó. La era del juguetito pitó pitó 😂 😂 😂 😂 😂,False,1,0,1,"El texto hace referencia a la orientación sexual de Luis Novaresio de manera despectiva, insinuando que antes estaba con un ""juguetito"" y que ahora se compromete con un hombre (""Braulio Bauab""). La respuesta final es ""lgbti"".","El texto se refiere a Luis Novaresio como ""juguetito pitó pitó"", un insulto homofóbico. La respuesta final es ""lgbti""."
396186,Jair Bolsonaro se mostró orgulloso porque Vladimir Putin elogió sus 'cualidades masculinas' https://t.co/0InMBfeLnK,@usuario Gay vibes.,False,1,0,1,"El texto utiliza la expresión ""Gay vibes"" de manera despectiva, insinuando que las cualidades masculinas son propias de personas homosexuales. Esto implica un tono homofóbico, por lo tanto, la respuesta final es ""lgbti"".","El texto insinúa que Bolsonaro es gay, lo que implica una burla hacia la comunidad LGBTQ+. La respuesta final es ""lgbti""."
373078,El dardo del Beto Alonso a Mauricio Macri: “Debe haber ido a Paraguay a pedir los puntos de la final de Madrid” https://t.co/XUpXkvQjiI,"@usuario Éste es el sr al encontraron en el vestuario con la pij4 de un compañero en su boca? .... Hasta un nieto lo llamó ""fifi""",False,0,0,1,"El texto contiene insinuaciones sobre la sexualidad de Mauricio Macri (""con la pija de un compañero en su boca"") y lo insulta llamándolo ""fifi"". Ambos comentarios son despectivos y degradantes, pero no mencionan ninguna característica protegida. La respuesta final es ""nada"".","El texto se refiere al exfutbolista Beto Alonso con un término despectivo (""fifi"") y sugiere que es homosexual. La respuesta final es ""lgbti""."
375861,"Contó que era lesbiana, su papá le confesó que era gay y ahora su madre se enamoró de una mujer, lo que inspiró su segundo film | Por Hugo Martin
https://t.co/dt3NtrVJIW","@usuario Yo no digo que este mal, o que no pase, pero no lo expongan como si fuese un modelo a seguir",False,1,0,0,"El texto expresa opinión en contra de la exposición pública de la diversidad sexual, mostrando desaprobación hacia la visibilidad de personas lesbianas y gays. La respuesta es ""lgbti"".",El texto no contiene discurso de odio. El usuario simplemente expresa su opinión sobre la exposición de una historia personal. La respuesta final es 'nada'.
379510,“¿Por qué no vemos médicos trans?”: el reclamo de un prestigioso cardiólogo para que América sea más inclusiva | Por Valeria Román https://t.co/19put40QqT,"@usuario Basándome en las matemáticas:
Cant de Medicos en Arg: 0,43% de la población
Cant de Trans en Arg: 0,0225%
Probabilidad de ver un Medico Trans -&gt; 0,000096% 

Es más fácil encontrar una aguja en el pajar.",False,1,0,1,"El texto hace una comparación numérica entre la cantidad de médicos y personas trans en Argentina, sugiriendo que es extremadamente raro encontrar un médico trans. Esta comparación estadística muestra una actitud discriminatoria hacia las personas trans y minimiza su presencia en el ámbito médico. Por lo tanto, la respuesta final es ""lgbti"".","El texto utiliza estadísticas para descalificar la posibilidad de encontrar médicos trans. Aunque no es un insulto directo, el texto niega la existencia de médicos trans y sugiere que es algo imposible. La respuesta final es ""lgbti""."
379463,El PAMI tendrá que pagar una cirugía para agrandar los pechos de una afiliada autopercibida mujer | Por Patricia Blanco https://t.co/IObp8ZBnxq,@usuario Vamos!!! Todos juntos conmigo en 3... 2... 1... QUE HIJOS DE PUTAAAA!!!!,False,0,0,1,"El texto contiene insultos pero no menciona ninguna característica protegida. La respuesta final es ""nada"".","El texto muestra un rechazo hacia la cirugía de reasignación de género de una persona. La respuesta final es ""lgbti""."
338107,Vive con sus dos novios y atiende “la policlínica” del amor libre: 5 preguntas para abrir una relación y sobrevivir al intento | Por Gisele Sousa Dias https://t.co/pBZLnGiDa2,@usuario Esto si que es un puterio.,True,0,0,0,"El texto utiliza un término despectivo para referirse a la situación de convivencia de una persona con dos novios, pero no contiene lenguaje de odio hacia una característica protegida. La respuesta final es ""nada"".","El texto utiliza la palabra ""puterio"" para referirse a una relación no convencional. La palabra tiene connotaciones negativas y despectivas. La respuesta final es ""mujer""."
395327,"El exabrupto de Jair Bolsonaro sobre Brasil y el Covid-19: ""Tienen que dejar de ser un país de maricas"" https://t.co/WtxRjY7tJp",@usuario Que exabrupto ni exabrupto!,False,1,0,0,"El texto menciona el término ""maricas"" de manera despectiva, lo cual hace referencia a las personas LGBTI. La respuesta final es ""lgbti"".",El texto no contiene ninguna declaración de odio. La respuesta final es 'nada'.
337760,El kirchnerismo creó un organismo para supervisar qué noticias se publican en los medios de comunicación https://t.co/DtJ9zs1BII,@usuario Por ejemplo la de ferriols ?,False,0,0,1,"El texto menciona a una persona individual (Ferriols) pero no contiene discursos de odio relacionados con las características protegidas. La respuesta final es ""nada"".","El texto menciona a Ferreols, un periodista que ha sido objeto de burlas y discriminación por su orientación sexual. La respuesta final es ""lgbti""."
397503,Así luce el actor Elliot Page tras declararse trans https://t.co/yeTGhw6ooT,@usuario Parece una mina,True,1,1,1,"El texto alude a la identidad de género de Elliot Page, indicando que ""parece una mina"" a pesar de haberse declarado trans, lo cual contradice su identidad de género masculina. La respuesta final es ""lgbti"".","El texto se refiere a Elliot Page, quien se declaró trans, como ""una mina"", negando su identidad de género. La respuesta final es ""lgbti""."
395334,"El exabrupto de Jair Bolsonaro sobre Brasil y el Covid-19: ""Tienen que dejar de ser un país de maricas"" https://t.co/WtxRjY7tJp",@usuario MI presidente,False,0,0,1,"El texto es una expresión de apoyo hacia Jair Bolsonaro, presidente de Brasil. Aunque Jair Bolsonaro hizo declaraciones consideradas como homofóbicas en el contexto original, en este caso el texto simplemente expresa apoyo hacia él sin reproducir esas declaraciones. La respuesta final es ""nada"".","El texto muestra apoyo al presidente de Brasil, Jair Bolsonaro, quien hizo un comentario homofóbico. La respuesta final es ""lgbti""."
382148,"Elizabeth Gómez Alcorta: “Por la pandemia, vamos a tener una suba de los femicidios y travesticidios” | Por Luciana Peker https://t.co/OGEL4INojA",@usuario @usuario El dia que llegue el boludicidio seremos felices.,False,0,0,1,"El texto hace una alusión despectiva a la violencia de género al referirse de manera irónica al ""boludicidio"", en clara minimización de los femicidios. Aunque no hace referencia directa a mujeres o al movimiento feminista, su contenido está relacionado con la violencia de género. La respuesta final es ""mujer"".","El texto se refiere a las personas que cometen travesticidios y femicidios como ""boludos"", lo que implica una falta de respeto hacia las víctimas de estos crímenes. La respuesta final es ""mujer, lgbti""."
382178,"Elizabeth Gómez Alcorta: “Por la pandemia, vamos a tener una suba de los femicidios y travesticidios” | Por Luciana Peker https://t.co/OGEL4INojA",@usuario Travesticidios = homicidios,False,1,0,1,"El texto equipara los travesticidios con los homicidios, minimizando la violencia específica hacia personas trans. Aunque no contiene un discurso de odio explícito, sí refleja una falta de empatía hacia una característica protegida (en este caso, la identidad de género), por lo que la respuesta final es ""lgbti"".","El texto niega la existencia de los travesticidios, que son asesinatos de personas trans. La respuesta final es ""lgbti""."
334691,Luis Novaresio se comprometió con Braulio Bauab: “Estamos felices” https://t.co/9TxObocon2,@usuario Bueno ahora a esperar los tuits de novaresio poniendo “puto comprometido” cada 3 horas.,False,1,0,1,"El texto contiene un insulto homofóbico al referirse a Luis Novaresio como ""puto comprometido"". Esta expresión descalifica la relación de Novaresio y Bauab por su condición sexual, por lo tanto, la respuesta final es ""lgbti"".","El texto se refiere a Luis Novaresio como ""puto comprometido"", un insulto homofóbico. La respuesta final es ""lgbti""."
375859,"Contó que era lesbiana, su papá le confesó que era gay y ahora su madre se enamoró de una mujer, lo que inspiró su segundo film | Por Hugo Martin
https://t.co/dt3NtrVJIW","@usuario El hermano se coge al perro, no?",True,1,1,1,"El texto realiza una broma sobre la orientación sexual de la familia, denigrando a las personas LGBT. La respuesta final es ""lgbti"".","El texto hace una broma homofóbica sobre la orientación sexual de la familia del entrevistado. La respuesta final es ""lgbti""."
332665,"Esteban Lamothe: ""Con Mauricio Macri hubiese sido un desastre la pandemia"" https://t.co/509yPj0NRa","@usuario Y vos cómo sabes ?
Aprendiz de puto.",True,0,1,1,"El texto contiene un insulto hacia la persona mencionada (""aprendiz de puto""). Si bien el término ""puto"" suele utilizarse de manera despectiva hacia hombres homosexuales, en este caso no está dirigido específicamente hacia la orientación sexual de la persona y puede interpretarse simplemente como un insulto genérico. Por lo tanto, en este caso no hay discurso de odio. La respuesta final es ""nada"".","El texto insulta a Esteban Lamothe con un término despectivo hacia la homosexualidad. La respuesta final es ""lgbti""."
396689,"""Te amo "". La emotiva dedicatoria de Luis Novaresio a su pareja en su cumpleaños https://t.co/Hh63kaVA5U https://t.co/vNaUBjBkzx","@usuario Desagradecido, pudo salir del closet por el contexto social construído en los 12 años Kirchneristas, a quiénes ataca mercenariamente en todo momento, y hoy sus ""socios"" ideológicos lo muestran como algo extraño y él  ríe como una loca.Le es más importante el dinero qsu identidad¡",False,1,0,1,"El texto tiene un tono despectivo hacia la identidad y orientación sexual del individuo, utilizando términos como ""salir del closet"" y comparándolo con una mujer. Además, alude a motivos políticos relacionados con el kirchnerismo de una forma peyorativa. Por lo tanto, contiene discurso de odio hacia la comunidad lgbti. La respuesta final es ""lgbti"".","El texto critica a Luis Novaresio por su orientación sexual y su identidad de género, aludiendo a que solo se muestra abiertamente gracias al contexto social creado por el kirchnerismo. La respuesta final es ""lgbti""."
390775,″¿Por qué un beso entre dos hombres los vuelve tan violentos?”: la vida después de haber sido víctima de ataques homofóbicos | Por Milton Del Moral https://t.co/MgHNMf8Sch,@usuario @usuario No estamos acostumbrados!!,False,0,0,1,"El texto no contiene discursos de odio, ya que si bien expresa una postura de sorpresa o desaprobación, no se refiere de manera ofensiva a ninguna característica protegida. La respuesta final es ""nada"".","El texto argumenta que la sociedad no está acostumbrada a ver besos entre dos hombres, lo que implica un rechazo a la homosexualidad. La respuesta final es ""lgbti""."
398919,Mara Gómez: la historia de la primera futbolista trans en el torneo argentino https://t.co/rBx3pMPUbB https://t.co/l5I1j0xFku,"@usuario Quedaba feo poner ""un jugador disfrazado de mujer"" entendemos",True,1,0,1,"El texto desacredita la identidad de género de Mara Gómez al referirse a ella como ""un jugador disfrazado de mujer"", lo cual implica una burla y una negación de su identidad. La respuesta final es ""lgbti"".","El texto se refiere a Mara Gómez como un ""jugador disfrazado de mujer"", negando su identidad de género. La respuesta final es ""lgbti""."
371683,Rosario: para sacar una licencia de conducir habrá que hacer un curso de perspectiva de género https://t.co/Lb2hXoGZ3K,@usuario Poné la luz de giro pute!!,True,0,0,0,"El texto contiene un insulto pero no menciona nada relacionado a las características protegidas. La respuesta final es ""nada"".",El texto utiliza un insulto misógino. La respuesta final es 'mujer'.
379449,El PAMI tendrá que pagar una cirugía para agrandar los pechos de una afiliada autopercibida mujer | Por Patricia Blanco https://t.co/IObp8ZBnxq,@usuario 🤦🏻‍♀️ y los ancianos que no reciben medicamentos oncológicos????,False,0,0,1,"El texto hace referencia a la cirugía de reasignación de género de una persona trans y compara con la falta de medicamentos oncológicos para ancianos. No contiene discurso de odio, solo muestra descontento por la asignación de recursos. La respuesta final es ""nada"".","El texto muestra un desprecio hacia la cirugía de reasignación de género de una persona mayor, comparándola con la falta de acceso a medicamentos oncológicos. La respuesta final es ""lgbti""."
334688,Luis Novaresio se comprometió con Braulio Bauab: “Estamos felices” https://t.co/9TxObocon2,"@usuario Put os eran los de antes, estos son mariquitas..",True,1,1,1,"El texto contiene un insulto hacia las personas de orientación sexual homosexual (""mariquitas"") y una comparación negativa con las personas con una orientación sexual distinta (""putos""). Por lo tanto, la respuesta final es ""lgbti"".","El texto se refiere a Luis Novaresio y Braulio Bauab como ""maricones"", un insulto homofóbico. La respuesta final es ""lgbti""."
334683,Luis Novaresio se comprometió con Braulio Bauab: “Estamos felices” https://t.co/9TxObocon2,@usuario Como le gusta estar en el tapete.,False,0,1,0,"El texto no contiene discursos de odio, solo expresa opinión o crítica hacia la visibilidad pública del compromiso de Luis Novaresio. Como no hace referencia a ninguna característica protegida, la respuesta final es ""nada"".","El texto critica a Luis Novaresio por su visibilidad pública, sin hacer referencia a ninguna característica protegida. La respuesta final es 'nada'."
338117,Vive con sus dos novios y atiende “la policlínica” del amor libre: 5 preguntas para abrir una relación y sobrevivir al intento | Por Gisele Sousa Dias https://t.co/pBZLnGiDa2,@usuario Mentes Reprobadas,False,1,0,0,"El texto utiliza un término negativo (""mentes reprobadas"") para referirse a quienes llevan una relación poliamorosa, dando a entender que su elección es errónea o condenable. Aunque no se menciona directamente a una característica protegida, se puede interpretar como un juicio hacia quienes tienen una orientación sexual no convencional. La respuesta final es ""lgbti"".","El texto etiqueta a las personas que viven en una relación poliamorosa como ""repudables"". Esto muestra un desprecio hacia una forma de vida que no es tradicional. La respuesta final es ""nada""."
396196,Jair Bolsonaro se mostró orgulloso porque Vladimir Putin elogió sus 'cualidades masculinas' https://t.co/0InMBfeLnK,@usuario Te quiere garchar,False,0,0,1,"El tweet contiene un comentario de carácter sexual hacia Jair Bolsonaro. Aunque es ofensivo, no contiene discurso de odio hacia ninguna característica protegida. La respuesta final es ""nada"".","El texto insinúa que Jair Bolsonaro y Vladimir Putin tienen una relación homosexual. Esto es una forma de homofobia internalizada. La respuesta final es ""lgbti""."
375852,"Contó que era lesbiana, su papá le confesó que era gay y ahora su madre se enamoró de una mujer, lo que inspiró su segundo film | Por Hugo Martin
https://t.co/dt3NtrVJIW","@usuario Hubo un chiste popular que en forma chabacana relataba una circunstancia analoga,no sera un poco exagerado el encuentro y la comprension de esa flia?",False,0,0,1,"El texto no hace ninguna alusión a una característica protegida, pero sí muestra una actitud de desprecio hacia la diversidad sexual (""no sera un poco exagerado el encuentro y la comprensión de esa flia?""). La respuesta final es ""nada"".","El texto se refiere a una familia con miembros LGBTQ+ con un tono despectivo y burlón. La respuesta final es ""lgbti""."
341200,"Coronavirus en Argentina: Tras los contactos entre Xi Jinping y Alberto Fernández, Aerolíneas Argentinas volará a China para traer una carga de insumos https://t.co/YLYJbzURE6","@usuario Tienen una obsesión con China, los maoistas estos! Pidentidad ayuda al verdugo",False,0,0,1,"El texto contiene un comentario hacia los chinos (""maoistas"", haciendo referencia a Mao Zedong, líder comunista chino) y una relación de poder (""verdugo""). Además, utiliza un tono despectivo hacia China. Por lo tanto, la respuesta final es ""racismo"".","El texto muestra un desprecio hacia China y hacia el presidente Alberto Fernández, al que llama ""maoista"". Además, utiliza el término ""pidentidad"" para referirse a la identidad de género de Fernández, lo que implica una negación de su identidad. La respuesta final es ""racismo, lgbti""."
397548,Así luce el actor Elliot Page tras declararse trans https://t.co/yeTGhw6ooT,@usuario Lindo perrito,False,0,1,1,"El texto no contiene discurso de odio. No hace referencia a ninguna característica protegida y su comentario, ""Lindo perrito"", es más bien neutral y no ofensivo. La respuesta final es ""nada"".","El texto se refiere a Elliot Page, quien se declaró trans, como ""perrito"". Esto es una forma de deshumanizarlo y negar su identidad de género. La respuesta final es ""lgbti""."
390766,″¿Por qué un beso entre dos hombres los vuelve tan violentos?”: la vida después de haber sido víctima de ataques homofóbicos | Por Milton Del Moral https://t.co/MgHNMf8Sch,"@usuario #SorosNoticias estas propagandas disfrazadas de noticias dan asco. A todo ser humano le han hecho pasar un mal momento alguna vez. Yo viví años de bullying escolar. Sin nadie que me apoyara. Y? lo superé e hice mi vida. Estos les dicen pio y ya hablan de ""ataque homofóbico"".",False,0,0,1,"El texto no contiene discurso de odio. Aunque el hashtag ""SorosNoticias"" puede implicar una crítica hacia un medio de comunicación, el resto del mensaje menciona la experiencia personal del autor y critica el etiquetado de ciertas situaciones como homofóbicas sin pruebas. No hay un ataque directo hacia la comunidad LGBTI en el texto. La respuesta final es ""nada"".","El texto critica la noticia de un ataque homofóbico y la califica de propaganda. Además, compara la situación de la víctima con su propia experiencia de bullying escolar, minimizando el ataque homofóbico. La respuesta final es ""lgbti""."
396709,"""Te amo "". La emotiva dedicatoria de Luis Novaresio a su pareja en su cumpleaños https://t.co/Hh63kaVA5U https://t.co/vNaUBjBkzx","@usuario Para la próxima va mostrar sexo 
Viejo desubicado",False,0,0,1,"El texto contiene un insulto hacia la pareja de Luis Novaresio y también lo descalifica por su edad (""Viejo desubicado""). No tiene ningún tipo de discriminación hacia una característica protegida, por lo tanto la respuesta final es ""nada"".","El texto se refiere a Luis Novaresio como ""viejo desubicado"" por haber mostrado su afecto hacia su pareja. Esto es una forma de homofobia internalizada, ya que el hablante se siente incómodo con la expresión de afecto entre hombres. La respuesta final es ""lgbti""."
379470,El PAMI tendrá que pagar una cirugía para agrandar los pechos de una afiliada autopercibida mujer | Por Patricia Blanco https://t.co/IObp8ZBnxq,@usuario Es joda?,False,0,0,1,"El texto cuestiona y muestra incredulidad ante el hecho de que el PAMI deba pagar una cirugía de aumento de pechos a una persona autopercibida como mujer. Aunque pueda considerarse despectivo o discriminatorio, no contiene discurso de odio hacia ninguna característica protegida en particular. La respuesta final es ""nada"".","El texto se refiere a la cirugía de una persona trans como una broma. Esto muestra un desprecio hacia la identidad de género de la persona. La respuesta final es ""lgbti""."
405353,Tras una ráfaga de más de 20 disparos asesinaron a una mujer trans en Rosario https://t.co/M0K3NXgfA8,"@usuario Las feministas en modo ""error 404"" al no saber si celebrar u ofenderse",True,0,0,1,"El texto hace referencia de manera despectiva a las feministas (""Las feministas en modo 'error 404'"") y desestima su capacidad de tener una postura clara ante el asesinato de una mujer trans. Aunque no se dirige directamente a una característica protegida, el comentario despectivo hacia las feministas podría clasificarse como discurso de odio hacia las mujeres o el movimiento feminista. La respuesta final es ""mujer"".","El texto se refiere a las feministas como si no supieran qué hacer frente a la muerte de una mujer trans. Esto muestra un desprecio hacia el movimiento feminista y hacia las personas trans. La respuesta final es ""mujer, lgbti""."
366263,"Sergio Berni advierte que la inseguridad seguirá creciendo ""porque la crisis es igual o peor que la del 2001"" https://t.co/EWz1upuy1b",@usuario Viejo puto cagón . Ojalá te maten forro,True,0,1,0,"El texto insulta al funcionario Sergio Berni con términos despectivos, pero no hace referencia a ninguna característica protegida en particular. La respuesta final es ""nada"".","El texto insulta a Sergio Berni con palabras ofensivas y desea que muera. La respuesta final es ""mujer""."
396174,Jair Bolsonaro se mostró orgulloso porque Vladimir Putin elogió sus 'cualidades masculinas' https://t.co/0InMBfeLnK,@usuario No seas trolo Man,False,1,1,0,"El texto utiliza la palabra ""trolo"" como un insulto hacia la orientación sexual de alguien. Aunque no se refiere a una característica protegida específica, se trata de un comentario discriminatorio basado en la orientación sexual de una persona. Por lo tanto, la respuesta final es ""lgbti"".","El texto utiliza la palabra ""trolo"" como insulto, que no hace referencia a ninguna característica protegida. La respuesta final es ""nada""."
399798,La sorprendente jura de una egresada universitaria: tachó Patria y puso Matria https://t.co/NjgZVVQJ2y https://t.co/txZNslH8N1,@usuario Más ignorante no se consigue es LA PATRIA o sea femenino.Que generación de 💩💩💩💩.,False,0,1,0,"El texto utiliza el insulto ""💩"" (heces) pero no menciona ninguna característica protegida. Aunque hay un error en cuanto al género gramatical de la palabra ""patria"", no hay un discurso de odio en relación a las características que estamos evaluando. La respuesta final es ""nada"".","El texto critica a la persona por haber escrito ""Matria"" en lugar de ""Patria"", y lo hace de forma despectiva. La respuesta final es ""mujer""."
330570,"""No soy feminista, soy mujer "", la frase de Viviana Canosa que generó polémica https://t.co/82hsZ7xJsM https://t.co/6Jjp37b233",@usuario Polémico es decir que flor de la v es mujer,True,1,1,1,"El texto se refiere de manera despectiva a Florencia de la V, una mujer trans, poniendo en duda su identidad de género. Esto implica una actitud discriminatoria hacia las personas trans. La respuesta final es ""lgbti"".","El texto cuestiona la identidad de género de Flor de la V, una mujer trans. La respuesta final es ""lgbti""."
395344,"El exabrupto de Jair Bolsonaro sobre Brasil y el Covid-19: ""Tienen que dejar de ser un país de maricas"" https://t.co/WtxRjY7tJp",@usuario 👏👏👏👏👏,False,1,0,1,"El texto contiene aplausos, lo cual podría estar respaldando el discurso de odio expresado por Jair Bolsonaro sobre el país de Brasil y utilizando la palabra ""maricas"" en un tono despectivo hacia personas LGBTQ+. Por lo tanto, la respuesta final es ""lgbti"".","El texto contiene aplausos en apoyo a las declaraciones de Jair Bolsonaro, que son homofóbicas. La respuesta final es ""lgbti""."
334679,Luis Novaresio se comprometió con Braulio Bauab: “Estamos felices” https://t.co/9TxObocon2,@usuario Pecadores,False,0,1,1,"El texto ""pecadores"" puede ser interpretado como una crítica religiosa hacia la relación entre Luis Novaresio y Braulio Bauab. Aunque el término ""pecadores"" tiene connotaciones negativas, no está dirigido hacia ninguna característica protegida en específico, por lo tanto la respuesta final es ""nada"".","El texto se refiere a la relación de Novaresio y Bauab como ""pecadores"", lo que implica una condena moral a su relación homosexual. La respuesta final es ""lgbti""."
398911,Mara Gómez: la historia de la primera futbolista trans en el torneo argentino https://t.co/rBx3pMPUbB https://t.co/l5I1j0xFku,"@usuario T imaginas a Sergio Ramos del Real Madrid trabando a UNA futbolista? La rompe toda..! Dejemos la hipocresía,el futbol femenino es femenino y el futbol masculino es para masculinos. La anatomía femenina es diferente a la masculina. Adónde vamos a llegar desvirtuando todo?",True,1,0,1,"El texto se basa en argumentos biológicos para afirmar que el futbol femenino y masculino son para distintos sexos, y critica la participación de Mara Gómez, una mujer trans, en el fútbol femenino. Esta objeción a la identidad de género de Mara Gómez puede ser considerada como discurso de odio hacia la comunidad lgbti. La respuesta final es ""lgbti"".","El texto se opone a la participación de Mara Gómez en el fútbol femenino por ser una mujer trans. La respuesta final es ""lgbti""."
379540,“¿Por qué no vemos médicos trans?”: el reclamo de un prestigioso cardiólogo para que América sea más inclusiva | Por Valeria Román https://t.co/19put40QqT,@usuario Será porque le tienen miedo a la verdad de la biología????,True,1,0,1,"El texto insinúa que los médicos trans no son considerados por temor a la ""verdad de la biología"", lo cual es una forma de discriminar a las personas transgénero. La respuesta final es ""lgbti"".","El texto cuestiona la identidad de género de las personas trans, sugiriendo que no son realmente hombres o mujeres. La respuesta final es ""lgbti""."
397419,"El enojo de Moria Casán contra Rocío Oliva: “Mucha agua oxigenada, le quedó media neurona para jugar a la pelota” https://t.co/1ZHDYsJLri","@usuario Porque le dan tanta bola a esta cara de caballo concha seca sin estrógeno, siempre atacando ¡¡¡ basta ya.!!! .-",False,1,0,0,"El texto contiene un insulto referido a la apariencia de Rocío Oliva (cara de caballo concha seca), un desprecio por su identidad de género (sin estrógeno) y una comparación despectiva (media neurona). Por lo tanto, la respuesta final es ""mujer, lgbti"".","El texto se refiere a Rocío Oliva con términos despectivos, como ""cara de caballo"" y ""concha seca"". Además, se refiere a su apariencia física y a su sexualidad. La respuesta final es ""mujer""."
374033,Banderazo sin distancia social en apoyo a Alberto Fernández en la Quinta de Olivos https://t.co/XmoNMEK0cP,"@usuario Ahhh pero cuando era un banderazo en contra no se ponían la gorra de esta manera , bebedores de semen .",False,1,0,0,"El texto contiene un insulto discriminatorio y homofóbico al mencionar ""bebedores de semen"". Esto constituye un discurso de odio hacia la comunidad LGBTI. La respuesta final es ""lgbti"".","El texto utiliza la expresión ""bebedores de semen"" como un insulto. Aunque no hace referencia a una característica protegida, es un comentario ofensivo. La respuesta final es ""nada""."
375867,"Contó que era lesbiana, su papá le confesó que era gay y ahora su madre se enamoró de una mujer, lo que inspiró su segundo film | Por Hugo Martin
https://t.co/dt3NtrVJIW",@usuario WTF. Mucho ESI los degeneró...,True,1,1,1,"El texto utiliza la palabra ""degeneró"" de manera peyorativa, insinuando que la educación sexual integral (ESI) ha llevado a una situación indeseable. Aunque no se menciona directamente a la comunidad lgbti, el uso de ""degeneró"" puede ser interpretado como un rechazo hacia personas con identidades de género distintas a la heteronormativa. La respuesta final es ""lgbti"".","El texto utiliza el término ""degenerados"" para referirse a personas LGBT. La respuesta final es ""lgbti""."
398912,Mara Gómez: la historia de la primera futbolista trans en el torneo argentino https://t.co/rBx3pMPUbB https://t.co/l5I1j0xFku,"@usuario Tiene más frente de la Casa Blanca 
Esta quedando pelado el guacho",True,0,1,0,"El texto menciona el aspecto físico de Mara Gómez, haciendo una comparación despectiva acerca de su calvicie. A pesar de ser un comentario negativo, no contiene discurso de odio hacia la comunidad lgbti. Por lo tanto, la respuesta final es ""nada"".","El texto se refiere a Mara Gómez con un insulto (""guacho"") y sugiere que no tiene cabello. Esto no hace alusión a ninguna característica protegida, por lo que la respuesta final es 'nada'."
